#       step         max_devi_e         min_devi_e         avg_devi_e         max_devi_f         min_devi_f         avg_devi_f
        2680       1.758894e+00       3.676232e-01       6.542028e-01       3.441901e-02       7.763900e-03       1.355381e-02
        2690       1.747672e+00       3.646563e-01       6.505727e-01       3.773445e-02       6.727366e-03       1.436935e-02
        2700       1.758358e+00       3.673777e-01       6.545388e-01       4.181802e-02       5.956467e-03       1.674098e-02
        2710       1.737160e+00       3.634979e-01       6.474130e-01       4.447880e-02       5.195411e-03       1.853582e-02
        2720       1.756097e+00       3.683555e-01       6.543817e-01       4.762747e-02       7.093670e-03       1.923689e-02
        2730       1.731834e+00       3.642266e-01       6.461575e-01       4.599849e-02       9.407839e-03       1.846705e-02
        2740       1.753225e+00       3.701088e-01       6.537139e-01       4.378786e-02       8.266162e-03       1.752613e-02
        2750       1.730619e+00       3.655107e-01       6.456950e-01       3.664945e-02       8.346074e-03       1.682554e-02
        2760       1.750943e+00       3.685017e-01       6.525843e-01       2.823437e-02       7.843613e-03       1.573361e-02
        2770       1.735005e+00       3.625282e-01       6.463898e-01       2.483427e-02       8.401041e-03       1.487582e-02
        2780       1.749110e+00       3.646128e-01       6.508675e-01       2.808172e-02       8.904688e-03       1.456343e-02
        2790       1.742935e+00       3.643519e-01       6.484104e-01       3.303757e-02       7.305215e-03       1.498789e-02
        2800       1.746024e+00       3.675885e-01       6.492389e-01       3.434216e-02       8.217517e-03       1.549883e-02
        2810       1.748315e+00       3.706280e-01       6.498547e-01       3.368531e-02       9.479022e-03       1.615951e-02
        2820       1.738074e+00       3.698610e-01       6.466546e-01       3.503025e-02       1.009427e-02       1.680750e-02
        2830       1.751092e+00       3.726196e-01       6.520159e-01       4.098962e-02       7.818243e-03       1.753425e-02
        2840       1.729328e+00       3.656284e-01       6.448557e-01       4.836606e-02       6.869428e-03       1.951525e-02
        2850       1.750096e+00       3.674987e-01       6.521328e-01       5.418261e-02       9.249095e-03       2.146983e-02
        2860       1.727747e+00       3.598132e-01       6.441145e-01       5.105096e-02       9.290172e-03       2.048069e-02
        2870       1.759178e+00       3.653601e-01       6.549863e-01       4.457851e-02       9.214171e-03       1.835802e-02
        2880       1.736399e+00       3.598558e-01       6.466404e-01       3.751796e-02       9.143483e-03       1.663024e-02
        2890       1.759939e+00       3.654516e-01       6.544574e-01       3.529770e-02       8.180156e-03       1.648065e-02
        2900       1.739656e+00       3.633084e-01       6.471688e-01       3.597899e-02       1.015380e-02       1.757067e-02
        2910       1.755343e+00       3.689826e-01       6.527890e-01       3.588300e-02       9.220352e-03       1.703813e-02
        2920       1.745756e+00       3.679743e-01       6.495017e-01       3.570404e-02       9.069605e-03       1.706949e-02
        2930       1.746491e+00       3.677549e-01       6.495779e-01       3.422076e-02       9.667628e-03       1.711422e-02
        2940       1.748383e+00       3.672890e-01       6.501616e-01       3.305743e-02       8.753381e-03       1.705765e-02
        2950       1.736343e+00       3.639068e-01       6.463463e-01       3.471367e-02       8.613664e-03       1.651122e-02
        2960       1.750435e+00       3.667723e-01       6.518845e-01       3.988417e-02       7.327582e-03       1.649128e-02
        2970       1.727610e+00       3.621413e-01       6.440286e-01       4.548075e-02       7.938195e-03       1.769224e-02
        2980       1.752064e+00       3.684479e-01       6.526092e-01       4.803675e-02       7.264780e-03       1.780479e-02
        2990       1.726891e+00       3.636480e-01       6.437142e-01       4.487340e-02       5.330631e-03       1.726216e-02
        3000       1.757554e+00       3.700234e-01       6.542121e-01       3.962123e-02       7.051688e-03       1.617869e-02
